file,method,missing_type,missing_percent,iter,column,imputer,f1_score,accuracy,mcc
NA_MCAR_20_1.csv,mode,MCAR,20,1,Q_2265,mode,,0.6,
NA_MCAR_20_1.csv,mode,MCAR,20,1,Q_2300,mode,,0.36507936507936506,
NA_MCAR_20_1.csv,mode,MCAR,20,1,Q_2322,mode,,0.5,
NA_MCAR_20_1.csv,mode,MCAR,20,1,Q_2347,mode,,0.7931034482758621,
NA_MCAR_20_1.csv,mode,MCAR,20,1,Q_2841,mode,,0.7758620689655172,
NA_MCAR_20_1.csv,mode,MCAR,20,1,Q_2862,mode,,0.7704918032786885,
NA_MCAR_20_1.csv,mode,MCAR,20,1,Q_2876,mode,,0.5945945945945946,
NA_MCAR_20_1.csv,mode,MCAR,20,1,Q_2890,mode,,0.8571428571428571,
NA_MCAR_20_1.csv,mode,MCAR,20,1,Q_2919,mode,,0.8148148148148148,
NA_MCAR_20_1.csv,mode,MCAR,20,1,Q_3144,mode,,0.7758620689655172,
NA_MCAR_20_1.csv,mode,MCAR,20,1,Q_3145,mode,,0.36666666666666664,
NA_MCAR_20_1.csv,mode,MCAR,20,1,Q_3153,mode,,0.8148148148148148,
NA_MCAR_20_1.csv,mode,MCAR,20,1,Q_3166,mode,,0.7833333333333333,
NA_MCAR_20_1.csv,mode,MCAR,20,1,Q_3169,mode,,0.8113207547169812,
NA_MCAR_20_1.csv,mode,MCAR,20,1,Q_3420,mode,,0.8813559322033898,
NA_MAR_40_1.csv,mode,MAR,40,1,Q_2265,mode,,0.6418918918918919,
NA_MAR_40_1.csv,mode,MAR,40,1,Q_2300,mode,,,
NA_MAR_40_1.csv,mode,MAR,40,1,Q_2322,mode,,0.3776223776223776,
NA_MAR_40_1.csv,mode,MAR,40,1,Q_2347,mode,,0.8680555555555556,
NA_MAR_40_1.csv,mode,MAR,40,1,Q_2841,mode,,,
NA_MAR_40_1.csv,mode,MAR,40,1,Q_2862,mode,,,
NA_MAR_40_1.csv,mode,MAR,40,1,Q_2876,mode,,0.5694444444444444,
NA_MAR_40_1.csv,mode,MAR,40,1,Q_2890,mode,,0.8848484848484849,
NA_MAR_40_1.csv,mode,MAR,40,1,Q_2919,mode,,0.8455882352941176,
NA_MAR_40_1.csv,mode,MAR,40,1,Q_3144,mode,,0.696551724137931,
NA_MAR_40_1.csv,mode,MAR,40,1,Q_3145,mode,,0.43478260869565216,
NA_MAR_40_1.csv,mode,MAR,40,1,Q_3153,mode,,0.8366013071895425,
NA_MAR_40_1.csv,mode,MAR,40,1,Q_3166,mode,,0.8187919463087249,
NA_MAR_40_1.csv,mode,MAR,40,1,Q_3169,mode,,0.7708333333333334,
NA_MAR_40_1.csv,mode,MAR,40,1,Q_3420,mode,,0.8260869565217391,
NA_MAR_30_0.csv,mode,MAR,30,0,Q_2265,mode,,0.6086956521739131,
NA_MAR_30_0.csv,mode,MAR,30,0,Q_2300,mode,,0.5257731958762887,
NA_MAR_30_0.csv,mode,MAR,30,0,Q_2322,mode,,0.5089285714285714,
NA_MAR_30_0.csv,mode,MAR,30,0,Q_2347,mode,,0.8495575221238938,
NA_MAR_30_0.csv,mode,MAR,30,0,Q_2841,mode,,0.8214285714285714,
NA_MAR_30_0.csv,mode,MAR,30,0,Q_2862,mode,,,
NA_MAR_30_0.csv,mode,MAR,30,0,Q_2876,mode,,0.6698113207547169,
