file,method,missing_type,missing_percent,iteration,column,f1_score,accuracy,mcc
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2238,,0.8082191780821918,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2252,,0.4842105263157895,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2253,,0.9363057324840764,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2254,,0.735632183908046,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2256,,0.4295774647887324,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2265,,0.6724137931034483,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2271,,0.7764705882352941,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2283,,0.616822429906542,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2300,,0.5700934579439252,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2305,,0.6225165562913907,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2316,,1.0,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2322,,0.6071428571428571,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2324,,0.8840579710144928,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2347,,0.8016528925619835,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2349,,0.6542056074766355,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2351,,0.9508196721311475,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2374,,0.5428571428571428,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2375,,0.48344370860927155,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2841,,0.8369565217391305,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2842,,0.7736842105263158,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2862,,0.6952380952380952,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2868,,0.941747572815534,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2876,,0.6767676767676768,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2890,,0.7692307692307693,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2893,,0.9572649572649573,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2900,,0.9607843137254902,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2908,,0.9387755102040817,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2914,,0.7132867132867133,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2919,,0.7563451776649747,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2928,,0.9393939393939394,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2929,,0.6938775510204082,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2944,,0.8702702702702703,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2945,,0.875,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2948,,0.4634146341463415,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2958,,0.8522167487684729,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2964,,0.8543689320388349,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2967,,0.8776978417266187,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_2968,,0.6264367816091954,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3016,,0.3523809523809524,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3022,,0.6265060240963856,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3028,,0.9545454545454546,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3063,,0.6395348837209303,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3074,,0.4574468085106383,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3085,,0.8431372549019608,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3088,,0.47572815533980584,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3089,,0.9803921568627451,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3093,,0.6071428571428571,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3095,,0.8762886597938144,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3098,,0.99,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3100,,0.7747747747747747,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3107,,0.9310344827586207,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3108,,0.7938144329896907,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3109,,0.9716981132075472,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3113,,0.4789915966386555,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3115,,0.9739130434782609,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3116,,0.8275862068965517,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3117,,0.44680851063829785,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3120,,0.9157894736842105,
NA_MCAR_20_12.csv,mode,MCAR,20,12,Q_3121,,0.6057692307692307,
