file,method,missing_type,missing_percent,iteration,column,f1_score,accuracy,mcc
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2238,0.9047619047619048,0.8285714285714286,0.14951465315404883
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2252,0.4878048780487805,0.4878048780487805,-0.00966183574879227
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2253,0.9064748201438849,0.8311688311688312,0.07167277238512448
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2254,0.7843137254901961,0.6811594202898551,0.20965696734438366
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2256,0.5531914893617021,0.5384615384615384,0.08062243119477594
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2265,0.75,0.6949152542372882,0.3654732431170147
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2271,0.7943262411347518,0.6666666666666666,-0.07574579288917778
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2283,0.8051948051948052,0.7058823529411765,0.24125874556775173
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2300,0.7,0.6842105263157895,0.3734594794065625
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2305,0.5,0.6944444444444444,0.3457418344870406
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2316,,0.9666666666666667,
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2322,0.6341463414634146,0.6052631578947368,0.2270017415356663
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2324,,0.7777777777777778,
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2347,0.8985507246376812,0.825,0.26462806201248157
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2349,0.8450704225352113,0.7659574468085106,0.4561724651624101
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2351,,0.9090909090909091,
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2374,0.7391304347826086,0.7073170731707317,0.41963703136786923
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2375,0.5263157894736842,0.5970149253731343,0.20927539886411303
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2841,0.8222222222222222,0.7090909090909091,0.022222222222222223
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2842,0.8,0.6956521739130435,0.16447247813929408
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2862,0.45454545454545453,0.75,0.3279680246763151
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2868,,1.0,
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2876,0.7631578947368421,0.660377358490566,0.1719469003821548
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2890,0.9117647058823529,0.8421052631578947,0.34596404392815117
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2893,,0.9636363636363636,
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2900,,0.98,
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2908,0.9583333333333334,0.92,-0.03928749955226063
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2914,0.7647058823529411,0.6444444444444445,0.06417075008344739
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2919,0.9052631578947369,0.8317757009345794,0.24474014586885043
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2928,0.8928571428571429,0.8125,0.14625957574506585
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2929,0.4,0.6511627906976745,0.16135985185699736
NA_MCAR_10_9.csv,knn,MCAR,10,9,Q_2944,0.0,0.8976377952755905,-0.0389517827488081
