file,method,missing_type,missing_percent,iteration,column,f1_score,accuracy,mcc
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2238,0.8897338403041825,0.8013698630136986,-0.040453305188116566
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2252,0.7128712871287128,0.6947368421052632,0.39967014712937077
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2253,0.9565217391304348,0.9171974522292994,0.10123211586139978
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2254,0.8439716312056738,0.7471264367816092,0.23341412056651992
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2256,0.647887323943662,0.647887323943662,0.3219995952236389
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2265,0.8461538461538461,0.7931034482758621,0.5303643724696356
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2271,0.8661971830985915,0.7764705882352941,0.22836710826428835
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2283,0.8258064516129032,0.7476635514018691,0.46780386418199543
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2300,0.7716535433070866,0.7289719626168224,0.4416546921507195
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2305,0.631578947368421,0.7218543046357616,0.4081746920492721
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2316,,1.0,
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2322,0.9064748201438849,0.8839285714285714,0.7549414817349435
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2324,0.926829268292683,0.8695652173913043,0.32811204341147504
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2347,0.9073170731707317,0.8429752066115702,0.4297797777078823
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2349,0.821917808219178,0.7570093457943925,0.4453025274001282
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2351,0.9830508474576272,0.9672131147540983,0.5676462121975467
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2374,0.7894736842105263,0.7714285714285715,0.5394736842105263
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2375,0.5853658536585366,0.6622516556291391,0.36956289613387705
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2841,0.9101796407185628,0.8369565217391305,0.1359766836250189
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2842,0.8987341772151899,0.8315789473684211,0.45118912916994514
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2862,0.6792452830188679,0.8380952380952381,0.6000142692367167
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2868,0.964824120603015,0.9320388349514563,-0.024625761678892605
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2876,0.8391608391608392,0.7676767676767676,0.4380389684885881
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2890,0.9017341040462428,0.8365384615384616,0.4794914216755192
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2893,0.9734513274336283,0.9487179487179487,0.23307361127050977
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2900,,0.9607843137254902,
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2908,0.9611307420494699,0.9251700680272109,-0.029992502811328637
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2914,0.8398268398268398,0.7412587412587412,0.2594410197087718
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2919,0.8731563421828908,0.7817258883248731,0.27430314668073424
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2928,0.9565217391304348,0.9166666666666666,-0.03873467559917655
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2929,0.75,0.8367346938775511,0.6322075756309166
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2944,,0.8702702702702703,
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2945,0.9419354838709677,0.8928571428571429,0.3574669870086631
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2948,0.6382978723404256,0.6682926829268293,0.3656247890317443
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2958,,0.8522167487684729,
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2964,0.38095238095238093,0.8737864077669902,0.36737315142197424
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2967,0.9291338582677166,0.8705035971223022,0.21526622873202778
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_2968,0.8017241379310345,0.735632183908046,0.41625112127796815
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3016,0.8503937007874016,0.819047619047619,0.6344892760351736
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3022,0.780952380952381,0.7228915662650602,0.40413196244550653
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3028,,0.9545454545454546,
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3063,0.6153846153846154,0.7674418604651163,0.47523617223208764
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3074,0.6732673267326733,0.648936170212766,0.3280594474862092
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3085,0.2,0.8431372549019608,0.19062321291575585
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3088,0.75,0.7864077669902912,0.5790095418365433
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3089,,0.9803921568627451,
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3093,0.7843137254901961,0.7053571428571429,0.35872010172148605
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3095,0.13333333333333333,0.865979381443299,0.11373789727036122
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3098,,0.99,
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3100,0.8736842105263158,0.7837837837837838,0.2150143078224374
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3107,,0.9310344827586207,
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3108,0.9192546583850931,0.865979381443299,0.5475032091645475
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3109,,0.9716981132075472,
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3113,0.6779661016949152,0.680672268907563,0.36283942455484597
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3115,,0.9739130434782609,
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3116,0.92,0.8620689655172413,0.44445779894466364
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3117,0.7317073170731707,0.7659574468085106,0.5248698891043384
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3120,0.36363636363636365,0.9263157894736842,0.3787467607504305
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3121,0.3880597014925373,0.6057692307692307,0.12495966570834945
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3122,,0.9158878504672897,
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3127,0.9230769230769231,0.8901098901098901,0.7307692307692307
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3128,0.8129032258064516,0.7289719626168224,0.33471034274638206
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3129,0.9379310344827586,0.9010989010989011,0.6988152654689712
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3130,0.8166666666666667,0.7634408602150538,0.4905209335235565
NA_MCAR_20_12.csv,rf,MCAR,20,12,Q_3132,0.7058823529411765,0.8015873015873016,0.5765999761251578
