file,method,missing_type,missing_percent,iteration,column,f1_score,accuracy,mcc
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3093,0.8,0.75,0.4687501237868722
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3095,0.2222222222222222,0.8556701030927835,0.1634795461814097
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3098,0.0,0.98,-0.010101010101010102
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3100,0.8494623655913979,0.7477477477477478,0.10989327900083802
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3107,0.2,0.9080459770114943,0.1568387502318773
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3108,0.88,0.8144329896907216,0.47547055005129346
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3109,0.0,0.9528301886792453,-0.023666843730382112
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3113,0.5225225225225225,0.5546218487394958,0.10590635009721783
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3115,0.4444444444444444,0.9565217391304348,0.45224872179340514
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3116,0.9241379310344827,0.8735632183908046,0.5454027160139153
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3117,0.6590909090909091,0.6808510638297872,0.3615718829254703
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3120,0.3333333333333333,0.9157894736842105,0.31390756011376497
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3121,0.37142857142857144,0.5769230769230769,0.06876948478725706
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3122,0.15384615384615385,0.897196261682243,0.1177810571778687
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3127,0.9032258064516129,0.8681318681318682,0.7059447930592431
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3128,0.8280254777070064,0.7476635514018691,0.37583341101131706
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3129,0.9305555555555556,0.8901098901098901,0.6691205081139203
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3130,0.7931034482758621,0.7419354838709677,0.45099004083423083
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3132,0.7708333333333334,0.8253968253968254,0.6302633647511989
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3133,0.8903225806451613,0.8365384615384616,0.5988131309566295
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3134,0.41379310344827586,0.8333333333333334,0.32659863237109044
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3135,0.951048951048951,0.9278350515463918,0.8141075830967698
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3138,0.9494949494949495,0.908256880733945,0.4527977118790583
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3139,0.8837209302325582,0.8235294117647058,0.5182260748476621
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3140,0.9044585987261147,0.85,0.5584169364130651
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3144,0.5714285714285714,0.8073394495412844,0.44738998251180606
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3145,0.7288135593220338,0.6923076923076923,0.37325800376647833
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3147,0.8225806451612904,0.7821782178217822,0.5511954573147964
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3148,0.7169811320754716,0.6875,0.37360090973062793
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3149,0.5714285714285714,0.9,0.5488604301969738
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3151,0.8188976377952756,0.77,0.5053677432384202
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3153,0.4,0.9042553191489362,0.41513592496103957
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3154,0.9221556886227545,0.8796296296296297,0.6636648415023736
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3156,0.735632183908046,0.7261904761904762,0.46185455999289465
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3157,0.8062015503875969,0.7422680412371134,0.4305646656089471
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3158,0.7536231884057971,0.8,0.5874122019954089
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3162,0.8846153846153846,0.8636363636363636,0.7217333160349679
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3163,0.7532467532467533,0.7323943661971831,0.4612323414160888
NA_MCAR_20_12.csv,xgb,MCAR,20,12,Q_3164,0.8292682926829268,0.7941176470588235,0.6247068462519716
