entry_id,year_from,year_to,region_africa,region_central_eurasia,region_east_asia,region_europe,region_north_america,region_oceania_australia,region_south_america,region_south_asia,region_southeast_asia,region_southwest_asia,entrytag_9,entrytag_14,entrytag_18,entrytag_24,entrytag_38,entrytag_123,entrytag_508,entrytag_510,entrytag_905,entrytag_14828
655,1917,1943,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
657,1912,1949,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
658,1925,1951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
660,1941,1966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
661,1113,1147,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
662,1922,1947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
666,1914,1939,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,1855,1880,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,1900,1925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,1820,1840,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,1842,1870,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
674,1915,1940,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
675,1885,1910,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,1198,1500,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
677,1885,1910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,1915,1940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
680,1850,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
681,-2350,-2150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
682,1905,1935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
684,1615,1640,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
685,1940,1966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
686,1915,1945,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
688,1866,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
689,1869,1895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
690,1880,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
691,1870,1895,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
694,1880,1910,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
710,1816,1840,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
711,1912,1937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,1880,1934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,1910,1940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
714,550,850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
717,1910,1940,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
719,1845,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
721,1910,1940,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
722,1835,1885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
723,1910,1940,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
724,1909,1934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
726,-700,500,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
727,1160,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
728,1928,1959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,1895,1930,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
732,1800,1875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,1870,1915,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
736,1895,1929,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
737,1855,1900,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
738,-3000,300,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
739,1885,1910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,-450,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
742,2003,2020,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
744,1887,1915,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
745,1860,1885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,1915,1945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
749,1800,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,1850,1875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,2000,2020,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
752,1470,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
755,1850,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
756,-750,-250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
757,1795,1820,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,1855,1880,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
760,-250,1200,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
761,1200,1600,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
762,1600,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
763,1810,1835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,1900,1936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
765,1848,1881,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
766,1930,1960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
768,1850,1900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
769,1910,1935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
770,1920,2020,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
771,1762,2020,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
775,-600,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
777,-538,-515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
778,-538,-60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
779,-514,-60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
781,381,500,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
782,1206,1368,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
783,-3150,-2686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,-2686,-2181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,-2181,-2055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,-2055,-1650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,-1650,-1550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,-1500,-1200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
790,-1550,-1069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,-1069,-664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,-664,-332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,-332,-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,1840,1880,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
799,-30,390,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
802,1945,2020,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
803,1530,1760,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
804,1760,1870,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
805,1870,1920,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
806,1929,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
807,-500,-43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,-43,380,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,-43,380,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,-43,380,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,380,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,2007,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,380,500,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
815,380,500,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
816,-500,350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,350,650,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,-300,600,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
819,600,1200,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
820,-1200,-300,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
821,1200,1800,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
822,1800,1950,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
823,1950,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
824,1260,1302,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
825,1530,1912,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
826,1866,2020,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
827,1913,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
828,1209,1312,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
829,1540,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
833,1870,1895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
834,1982,2020,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
835,-500,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,43,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,1788,1914,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
841,1073,2020,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
842,1730,2020,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
843,300,900,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
846,645,696,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
848,-200,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
849,1750,1850,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
850,-600,-51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,1899,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,-500,900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,-500,900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,-400,900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,1900,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
857,1738,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,165,550,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
859,135,400,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
860,1704,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
862,1907,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
863,-550,450,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,1762,1950,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
867,1200,1500,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
869,855,1279,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
870,1990,2020,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
871,1848,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,1962,1993,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
877,1989,2022,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
879,1860,2020,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
880,1870,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
882,-450,425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,1949,2020,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
884,1907,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
885,-1960,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
886,1990,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,1990,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,780,900,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
891,1956,2020,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
892,1960,2020,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
893,100,400,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
894,1968,2020,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
896,800,1571,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
897,1928,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,1930,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,1926,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
900,-150,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
902,300,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,350,450,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
904,397,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,1260,1302,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
906,1963,2020,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
908,1980,2020,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
910,1968,1998,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
911,1260,1302,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
914,1258,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
915,2000,2020,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
916,1530,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
917,-500,-50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,-475,220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
919,1995,2020,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
921,1700,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
922,-50,400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,200,700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,1853,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,220,650,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
926,842,2020,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
927,0,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
928,1860,1910,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
929,1143,2020,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
931,1580,2020,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
933,144,1000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
934,1911,1940,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
935,1910,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
937,-800,394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,-1600,-1185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
939,1875,1900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,-31,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,1600,1700,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
942,1816,2020,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
943,1752,2020,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
944,1620,1700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,100,400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,700,1959,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
948,120,300,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
949,1963,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,1652,2020,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
952,1980,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
953,1975,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
955,600,800,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
956,-500,-55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,-800,-300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,1540,1773,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,-55,286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,1000,2020,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
961,1885,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,1400,2000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
963,1119,1312,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
964,1800,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
965,323,548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,1318,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
967,1825,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,1683,2021,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
969,1891,1940,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
970,-323,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,500,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
972,431,1500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
973,1845,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
974,1204,1261,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
975,1980,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,1187,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
977,1200,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
978,1500,2020,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
980,1175,1333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
981,1930,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
982,-499,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
983,600,2020,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
984,1520,1565,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
985,1108,1299,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
986,150,529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,1600,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
988,1832,2020,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
989,1928,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,1944,1969,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
993,-712,380,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,330,470,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
995,1841,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
997,-2950,-2670,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1004,-200,300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,-2600,-539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1006,-2670,-2168,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1008,-2168,-2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1010,-530,200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,-800,-550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1012,550,1500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1013,1510,1640,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1015,-4000,-2950,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1016,-4000,-3400,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1024,1200,1920,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1028,1100,1250,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,300,600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,-1100,-650,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1038,1644,1911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1039,-1550,-1070,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1041,1600,2021,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1043,1500,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1044,-141,-87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1049,-4500,-3600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1051,-1960,-1550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,1500,1600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1069,-1504,-1069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,2001,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,1560,1773,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1083,1625,2021,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1087,969,1400,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1095,1947,1958,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1101,1710,1730,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1106,-2750,-2150,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1108,0,600,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1109,960,1279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1110,1845,1875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1125,-1292,-1070,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1127,1890,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1129,-700,476,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,-305,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,538,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1136,1910,1951,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1140,220,589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1149,618,906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1153,1784,1867,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
