entry_id,entrytag_123,entrytag_14,entrytag_14828,entrytag_18,entrytag_24,entrytag_38,entrytag_508,entrytag_510,entrytag_9,entrytag_905,region_africa,region_central_eurasia,region_east_asia,region_europe,region_north_america,region_oceania_australia,region_south_america,region_south_asia,region_southeast_asia,region_southwest_asia,year_from,year_to,Q_2265,Q_2300,Q_2322,Q_2347,Q_2841,Q_2862,Q_2876,Q_2890,Q_2919,Q_3144,Q_3145,Q_3153,Q_3166,Q_3169,Q_3420
564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1950,2018,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1
570,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1986,2018,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1
576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1000,2018,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1
586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1900,2017,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1
589,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1915,1945,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
607,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-400,-200,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
614,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1925,1960,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1905,1935,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
629,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1200,2018,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1890,1920,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1889,2018,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1
649,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,700,2019,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0
650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1918,1945,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
654,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1198,1250,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1900,1925,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
676,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1198,1500,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
679,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1915,1940,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
680,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1850,2019,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1
688,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1866,2019,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0
690,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1880,2019,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,550,850,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1
719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1845,2018,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
738,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-3000,300,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
749,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1800,2020,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
755,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1850,2020,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0
770,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,2020,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-600,2020,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1
812,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2007,2020,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
841,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1073,2020,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1730,2020,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-200,70,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0
849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1750,1850,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1899,2020,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1
852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-500,900,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
854,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-400,900,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1900,2020,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1
857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1738,2020,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
860,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1704,2020,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0
862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1907,2020,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1848,2020,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1962,1993,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1989,2022,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0
879,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1860,2020,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
882,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-450,425,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
884,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1907,2022,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1
886,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1990,2020,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1
887,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1990,2020,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1
891,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1956,2020,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1960,2020,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
894,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1968,2020,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1926,2020,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1
914,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1258,2020,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1
915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2000,2020,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0
919,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1995,2020,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0
921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1700,2020,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220,650,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1
928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1860,1910,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
931,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1580,2020,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1
933,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,144,1000,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1
935,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1910,2020,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1
937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-800,394,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1
938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1600,-1185,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1
942,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1816,2020,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
943,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1752,2020,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1620,1700,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1
946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,700,1959,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0
949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1963,2020,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
950,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1652,2020,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1980,2020,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1
953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1975,2020,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1
958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1540,1773,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1
961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1885,2020,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1
962,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1400,2000,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
963,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1119,1312,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1
964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1800,2020,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0
968,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1683,2021,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1
970,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-323,500,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,500,2020,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1845,2019,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
974,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1204,1261,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1980,2020,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1187,2019,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1
977,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1200,2020,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1
978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1500,2020,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1930,2020,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600,2020,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
984,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1520,1565,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
985,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1108,1299,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1
986,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,150,529,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1600,2020,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1
988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1832,2020,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1928,2020,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0
993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-712,380,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1841,2020,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
997,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-2950,-2670,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1
1006,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-2670,-2168,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
1008,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-2168,-2010,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
1013,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1510,1640,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1
1037,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1100,-650,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
1038,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1644,1911,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
1041,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1600,2021,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1
1069,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1504,-1069,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
1071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2001,2021,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1560,1773,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1
1083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1625,2021,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1087,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,969,1400,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1
1125,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1292,-1070,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
1127,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1890,2021,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1
1134,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,538,2022,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
1136,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1910,1951,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1
1140,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,220,589,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
1154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500,1950,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997,2021,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1
1180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1600,2020,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1945,2021,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1
1229,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1950,2021,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1
1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1972,-1718,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1
1259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1200,1900,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1
1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2000,2022,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
1304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1875,2022,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1845,2022,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1870,2022,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1968,2022,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
1321,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1853,2022,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1
1322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,361,363,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1980,2022,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
1335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1575,1700,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
1340,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1957,2023,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
1341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1960,2022,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1
1344,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1840,1920,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1
1348,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2012,2022,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,21,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1
1371,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1979,2022,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1
1374,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1560,1620,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1
1386,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1807,1950,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1
1396,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-304,-30,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1
1412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1838,2022,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
1415,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,350,398,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1
