Question,Method,Type,Percent,Iter,RMSE,Mean Percent Bias,Accuracy,Precision,Recall,F1 score,Matthews Correlation
X4828,miceCART,MNAR,20,10,0.4921254921257382,3.90625,0.7578125,0.87,0.8285714285714286,0.848780487804878,0.2445792069349952
X4954,miceCART,MNAR,20,10,0.5367826312580717,18.64406779661017,0.711864406779661,0.9285714285714286,0.7358490566037735,0.8210526315789474,0.1573977781533884
X5132,miceCART,MNAR,20,10,0.30151134457776363,9.090909090909092,0.9090909090909091,0.0,0.0,0.0,0.0
X5137,miceCART,MNAR,20,10,0.2721655269759087,3.7037037037037033,0.9259259259259259,0.0,0.0,0.0,-0.03331483023263848
X5196,miceCART,MNAR,20,10,0.4918693768379647,11.29032258064516,0.7580645161290323,0.5555555555555556,0.3125,0.39999999999999997,0.28016249175202795
X5220,miceCART,MNAR,20,10,0.6324555320336759,30.76923076923077,0.6,0.6666666666666666,0.20689655172413793,0.31578947368421056,0.17783784733645833
X5226,miceCART,MNAR,20,10,0.6,4.0,0.64,0.7222222222222222,0.7647058823529411,0.7428571428571428,0.14514392869613343
X4654,miceCART,MNAR,30,1,0.1435916317235476,0.0,0.979381443298969,0.9895833333333334,0.9895833333333334,0.9895833333333334,-0.010416666666666666
X4676,miceCART,MNAR,30,1,0.6142951168339512,11.320754716981133,0.6226415094339622,0.7627118644067796,0.6338028169014085,0.6923076923076923,0.22132883653916108
X4729,miceCART,MNAR,30,1,0.4559833243433447,2.9702970297029703,0.7920792079207921,0.891566265060241,0.8604651162790697,0.8757396449704141,0.24202995692000281
X4745,miceCART,MNAR,30,1,0.6176109608556767,17.525773195876287,0.6185567010309279,0.8360655737704918,0.6538461538461539,0.7338129496402876,0.10476628266229783
X4776,miceCART,MNAR,30,1,0.38569460791993504,11.570247933884298,0.8512396694214877,0.9809523809523809,0.865546218487395,0.9196428571428571,-0.05060656488800545
X4780,miceCART,MNAR,30,1,0.24779731389167603,2.631578947368421,0.9385964912280702,0.981651376146789,0.9553571428571429,0.9683257918552036,-0.028620534471720124
X4794,miceCART,MNAR,30,1,0.5619514869490163,7.017543859649122,0.6842105263157895,0.8352941176470589,0.7634408602150538,0.7977528089887641,0.086139475041964
X4827,miceCART,MNAR,30,1,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceCART,MNAR,30,1,0.5328701692569688,11.11111111111111,0.7160493827160493,0.888,0.7762237762237763,0.8283582089552239,0.030184437704243092
X4954,miceCART,MNAR,30,1,0.4544466295731929,5.434782608695652,0.7934782608695652,0.9090909090909091,0.8536585365853658,0.880503144654088,0.12947103709199317
X5132,miceCART,MNAR,30,1,0.27386127875258304,2.5,0.925,0.0,0.0,0.0,-0.03673591791853226
X5137,miceCART,MNAR,30,1,0.25,2.083333333333333,0.9375,0.0,0.0,0.0,-0.030414953233623677
X5196,miceCART,MNAR,30,1,0.5020964452534338,16.80672268907563,0.7478991596638656,0.2857142857142857,0.07407407407407407,0.11764705882352941,0.03511254048334935
X5220,miceCART,MNAR,30,1,0.568796458994521,4.901960784313726,0.6764705882352942,0.4166666666666667,0.3448275862068966,0.37735849056603776,0.16275399549637642
X5226,miceCART,MNAR,30,1,0.6674912392349772,20.792079207920793,0.5544554455445545,0.76,0.5352112676056338,0.628099173553719,0.12357556245253273
X4654,miceCART,MNAR,30,2,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceCART,MNAR,30,2,0.6674912392349772,10.891089108910892,0.5544554455445545,0.6964285714285714,0.582089552238806,0.6341463414634148,0.07804848480031935
X4729,miceCART,MNAR,30,2,0.48507125007266594,7.0588235294117645,0.7647058823529411,0.8142857142857143,0.890625,0.8507462686567163,0.3072547323012974
X4745,miceCART,MNAR,30,2,0.5936168397046637,4.761904761904762,0.6476190476190476,0.7307692307692307,0.7808219178082192,0.7549668874172185,0.1311980518679916
X4776,miceCART,MNAR,30,2,0.30618621784789724,1.0416666666666665,0.90625,0.9560439560439561,0.9456521739130435,0.9508196721311475,-0.04887653253243005
X4780,miceCART,MNAR,30,2,0.13801311186847084,1.9047619047619049,0.9809523809523809,1.0,0.9809523809523809,0.9903846153846153,
X4794,miceCART,MNAR,30,2,0.6022832373885361,14.705882352941178,0.6372549019607843,0.835820895522388,0.6829268292682927,0.7516778523489933,0.11116373904593546
X4827,miceCART,MNAR,30,2,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceCART,MNAR,30,2,0.41446247249213586,1.2269938650306749,0.8282208588957055,0.8928571428571429,0.9057971014492754,0.8992805755395684,0.31653007178529724
X4954,miceCART,MNAR,30,2,0.5623515948579823,19.65811965811966,0.6837606837606838,0.9156626506024096,0.7169811320754716,0.8042328042328042,0.05182031799215557
X5132,miceCART,MNAR,30,2,0.2513123449750173,6.315789473684211,0.9368421052631579,0.0,0.0,0.0,0.0
X5137,miceCART,MNAR,30,2,0.23570226039551584,5.555555555555555,0.9444444444444444,0.0,0.0,0.0,0.0
X5196,miceCART,MNAR,30,2,0.5306160552209596,26.21359223300971,0.7184466019417476,0.75,0.0967741935483871,0.1714285714285714,0.19677822569095063
X5220,miceCART,MNAR,30,2,0.6367145399670133,11.711711711711711,0.5945945945945946,0.4074074074074074,0.275,0.32835820895522394,0.055556952810508695
X5226,miceCART,MNAR,30,2,0.6190133844219025,4.672897196261682,0.616822429906542,0.7534246575342466,0.7051282051282052,0.728476821192053,0.08060949091019633
X4654,miceCART,MNAR,30,3,0.13245323570650439,1.7543859649122806,0.9824561403508771,1.0,0.9824561403508771,0.9911504424778761,
X4676,miceCART,MNAR,30,3,0.5829286622243913,6.796116504854369,0.6601941747572816,0.7704918032786885,0.6911764705882353,0.7286821705426356,0.2806436327475394
X4729,miceCART,MNAR,30,3,0.4680252333449758,6.666666666666667,0.780952380952381,0.9069767441860465,0.8387096774193549,0.8715083798882681,0.1421815044611717
X4745,miceCART,MNAR,30,3,0.6057825328153826,11.009174311926607,0.6330275229357798,0.8055555555555556,0.6904761904761905,0.7435897435897436,0.11584406942027037
X4776,miceCART,MNAR,30,3,0.3042903097250923,3.7037037037037033,0.9074074074074074,0.9702970297029703,0.9333333333333333,0.9514563106796117,-0.04449941594899848
X4780,miceCART,MNAR,30,3,0.1898315991504998,3.6036036036036037,0.963963963963964,1.0,0.963963963963964,0.9816513761467891,
X4794,miceCART,MNAR,30,3,0.6614378277661477,25.0,0.5625,0.8392857142857143,0.5875,0.6911764705882354,0.01889822365046136
X4827,miceCART,MNAR,30,3,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceCART,MNAR,30,3,0.49236596391733095,8.484848484848486,0.7575757575757576,0.8976377952755905,0.8085106382978723,0.8507462686567165,0.2234492567091381
X4954,miceCART,MNAR,30,3,0.5433581647846062,12.380952380952381,0.7047619047619048,0.8888888888888888,0.7659574468085106,0.8228571428571428,-0.03808775370892692
X5132,miceCART,MNAR,30,3,0.29488391230979427,4.3478260869565215,0.9130434782608695,0.0,0.0,0.0,-0.039374961547907886
X5137,miceCART,MNAR,30,3,0.23570226039551584,1.8518518518518516,0.9444444444444444,0.0,0.0,0.0,-0.026938622922018266
X5196,miceCART,MNAR,30,3,0.5050762722761054,11.224489795918368,0.7448979591836735,0.3,0.14285714285714285,0.19354838709677416,0.07041787902195304
X5220,miceCART,MNAR,30,3,0.6488856845230502,8.421052631578947,0.5789473684210527,0.2,0.14285714285714285,0.16666666666666666,-0.10730265269346002
X5226,miceCART,MNAR,30,3,0.6614378277661477,20.833333333333336,0.5625,0.8,0.5866666666666667,0.676923076923077,0.052531722621032534
X4654,miceCART,MNAR,30,4,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceCART,MNAR,30,4,0.5890150893739515,12.244897959183673,0.6530612244897959,0.8035714285714286,0.6617647058823529,0.7258064516129031,0.27482912100364104
X4729,miceCART,MNAR,30,4,0.3572948005052482,2.127659574468085,0.8723404255319149,0.9382716049382716,0.9156626506024096,0.9268292682926829,0.42937081504114366
X4745,miceCART,MNAR,30,4,0.5103103630798288,11.458333333333332,0.7395833333333334,0.8923076923076924,0.7631578947368421,0.822695035460993,0.35883956747200024
X4776,miceCART,MNAR,30,4,0.33488734331156855,9.345794392523365,0.8878504672897196,0.9895833333333334,0.8962264150943396,0.9405940594059405,-0.03287818186529322
X4780,miceCART,MNAR,30,4,0.21821789023599236,4.761904761904762,0.9523809523809523,1.0,0.9523809523809523,0.975609756097561,
X4794,miceCART,MNAR,30,4,0.580201398969648,9.900990099009901,0.6633663366336634,0.8260869565217391,0.7215189873417721,0.7702702702702703,0.15620574622224803
X4827,miceCART,MNAR,30,4,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceCART,MNAR,30,4,0.546018906231948,12.422360248447205,0.7018633540372671,0.8823529411764706,0.7553956834532374,0.813953488372093,0.09310746816649192
X4954,miceCART,MNAR,30,4,0.4062616689884986,0.9708737864077669,0.8349514563106796,0.9120879120879121,0.9021739130434783,0.907103825136612,0.1683727056956711
X5132,miceCART,MNAR,30,4,0.22473328748774735,5.05050505050505,0.9494949494949495,0.0,0.0,0.0,0.0
X5137,miceCART,MNAR,30,4,0.19518001458970666,3.8095238095238098,0.9619047619047619,0.0,0.0,0.0,0.0
X5196,miceCART,MNAR,30,4,0.5407890810553402,4.716981132075472,0.7075471698113207,0.2777777777777778,0.21739130434782608,0.24390243902439024,0.06670792570594822
X5220,miceCART,MNAR,30,4,0.5863019699779287,5.208333333333334,0.65625,0.36363636363636365,0.2962962962962963,0.32653061224489793,0.09991153251822543
X5226,miceCART,MNAR,30,4,0.633805492015809,12.82051282051282,0.5982905982905983,0.7746478873239436,0.6395348837209303,0.7006369426751592,0.11149560160273275
X4654,miceCART,MNAR,30,5,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceCART,MNAR,30,5,0.6367145399670133,17.117117117117118,0.5945945945945946,0.7450980392156863,0.5428571428571428,0.6280991735537191,0.21866201419106207
X4729,miceCART,MNAR,30,5,0.4472135954999579,11.578947368421053,0.8,0.9452054794520548,0.8214285714285714,0.8789808917197452,0.34724149015956324
X4745,miceCART,MNAR,30,5,0.6141603882180455,4.385964912280701,0.6228070175438597,0.7654320987654321,0.7209302325581395,0.7425149700598802,0.04020429501080164
X4776,miceCART,MNAR,30,5,0.34641016151377546,6.0,0.88,0.967032967032967,0.9072164948453608,0.9361702127659575,-0.05530639088956956
X4780,miceCART,MNAR,30,5,0.14744195615489714,2.1739130434782608,0.9782608695652174,1.0,0.9782608695652174,0.989010989010989,
X4794,miceCART,MNAR,30,5,0.6600330024752062,19.801980198019802,0.5643564356435643,0.8095238095238095,0.6144578313253012,0.6986301369863014,-0.04124366312494913
X4827,miceCART,MNAR,30,5,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceCART,MNAR,30,5,0.48733971724044817,5.0,0.7625,0.8818897637795275,0.8296296296296296,0.8549618320610686,0.20606583038589335
X4954,miceCART,MNAR,30,5,0.5692750425533111,12.037037037037036,0.6759259259259259,0.8658536585365854,0.7473684210526316,0.8022598870056497,-0.07518526792727762
X5132,miceCART,MNAR,30,5,0.2413553960127389,3.8834951456310676,0.941747572815534,0.0,0.0,0.0,-0.022365153253041056
X5137,miceCART,MNAR,30,5,0.2270383045932499,5.154639175257731,0.9484536082474226,0.0,0.0,0.0,0.0
X5196,miceCART,MNAR,30,5,0.4952605565436486,7.547169811320755,0.7547169811320755,0.35714285714285715,0.22727272727272727,0.2777777777777778,0.14389445528412442
X5220,miceCART,MNAR,30,5,0.5653208194167091,13.402061855670103,0.6804123711340206,0.5,0.2903225806451613,0.3673469387755102,0.18467492907661212
X5226,miceCART,MNAR,30,5,0.6155870112510925,4.2105263157894735,0.6210526315789474,0.7377049180327869,0.6923076923076923,0.7142857142857143,0.15414875169150047
X4654,miceCART,MNAR,30,6,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceCART,MNAR,30,6,0.6183469424008423,4.901960784313726,0.6176470588235294,0.7258064516129032,0.6716417910447762,0.6976744186046512,0.18079616967566725
X4729,miceCART,MNAR,30,6,0.39735970711951313,7.368421052631578,0.8421052631578947,0.9487179487179487,0.8705882352941177,0.9079754601226994,0.376772126600205
X4745,miceCART,MNAR,30,6,0.5614422421802155,16.304347826086957,0.6847826086956522,0.8703703703703703,0.6811594202898551,0.7642276422764227,0.3313782822574781
X4776,miceCART,MNAR,30,6,0.30304576336566325,3.061224489795918,0.9081632653061225,0.967391304347826,0.9368421052631579,0.9518716577540107,-0.04538167656120387
X4780,miceCART,MNAR,30,6,0.22360679774997896,3.0,0.95,0.9894736842105263,0.9591836734693877,0.9740932642487047,0.29496308640500796
X4794,miceCART,MNAR,30,6,0.5976143046671968,9.183673469387756,0.6428571428571429,0.8142857142857143,0.7215189873417721,0.7651006711409395,0.03264898205631825
X4827,miceCART,MNAR,30,6,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceCART,MNAR,30,6,0.49401176002967684,1.7857142857142856,0.7559523809523809,0.8623188405797102,0.8439716312056738,0.8530465949820788,0.13450847474876673
X4954,miceCART,MNAR,30,6,0.5370861555295746,0.0,0.7115384615384616,0.8295454545454546,0.8295454545454546,0.8295454545454547,-0.10795454545454546
X5132,miceCART,MNAR,30,6,0.2208630521496931,4.878048780487805,0.9512195121951219,0.0,0.0,0.0,0.0
X5137,miceCART,MNAR,30,6,0.19900743804199783,3.9603960396039604,0.9603960396039604,0.0,0.0,0.0,0.0
X5196,miceCART,MNAR,30,6,0.5595813731096785,5.05050505050505,0.6868686868686869,0.1875,0.14285714285714285,0.16216216216216214,-0.02644287188113006
X5220,miceCART,MNAR,30,6,0.5940885257860046,7.8431372549019605,0.6470588235294118,0.36363636363636365,0.26666666666666666,0.30769230769230765,0.08000946913656627
X5226,miceCART,MNAR,30,6,0.5679618342470648,15.053763440860216,0.6774193548387096,0.8596491228070176,0.6901408450704225,0.765625,0.2848662398836057
X4654,miceCART,MNAR,30,7,0.09325048082403138,0.8695652173913043,0.991304347826087,0.991304347826087,1.0,0.9956331877729258,0.0
X4676,miceCART,MNAR,30,7,0.6416889479197478,19.607843137254903,0.5882352941176471,0.7708333333333334,0.5441176470588235,0.6379310344827587,0.20833333333333334
X4729,miceCART,MNAR,30,7,0.41943524640393054,0.9259259259259258,0.8240740740740741,0.9010989010989011,0.8913043478260869,0.8961748633879782,0.32073495951016695
X4745,miceCART,MNAR,30,7,0.5886719404433564,14.85148514851485,0.6534653465346535,0.8387096774193549,0.6753246753246753,0.7482014388489209,0.22612509634508798
X4776,miceCART,MNAR,30,7,0.19802950859533486,1.9607843137254901,0.9607843137254902,0.98989898989899,0.9702970297029703,0.98,-0.017321374166049876
X4780,miceCART,MNAR,30,7,0.1386750490563073,0.0,0.9807692307692307,0.9902912621359223,0.9902912621359223,0.9902912621359223,-0.009708737864077669
X4794,miceCART,MNAR,30,7,0.5601120336112039,3.9215686274509802,0.6862745098039216,0.7692307692307693,0.8108108108108109,0.7894736842105263,0.17669792364981604
X4827,miceCART,MNAR,30,7,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceCART,MNAR,30,7,0.5345224838248488,5.4945054945054945,0.7142857142857143,0.8541666666666666,0.7987012987012987,0.8255033557046981,0.04323215399162966
X4954,miceCART,MNAR,30,7,0.5567764362830022,27.0,0.69,0.9710144927536232,0.6979166666666666,0.812121212121212,0.08385763071095954
X5132,miceCART,MNAR,30,7,0.2970442628930023,8.823529411764707,0.9117647058823529,0.0,0.0,0.0,0.0
X5137,miceCART,MNAR,30,7,0.17586311452816475,3.0927835051546393,0.9690721649484536,0.0,0.0,0.0,0.0
X5196,miceCART,MNAR,30,7,0.502518907629606,13.131313131313133,0.7474747474747475,0.4,0.17391304347826086,0.24242424242424243,0.13308906395062883
X5220,miceCART,MNAR,30,7,0.565685424949238,24.0,0.68,0.6923076923076923,0.24324324324324326,0.36000000000000004,0.25805458732687914
X5226,miceCART,MNAR,30,7,0.6371346749780661,16.831683168316832,0.594059405940594,0.7894736842105263,0.6081081081081081,0.6870229007633588,0.14607848114870353
X4654,miceCART,MNAR,30,8,0.09950371902099892,0.9900990099009901,0.9900990099009901,1.0,0.9900990099009901,0.9950248756218906,
X4676,miceCART,MNAR,30,8,0.6513389472789296,18.181818181818183,0.5757575757575758,0.7551020408163265,0.5522388059701493,0.6379310344827587,0.16580138876927136
X4729,miceCART,MNAR,30,8,0.464420364012824,11.76470588235294,0.7843137254901961,0.9382716049382716,0.8172043010752689,0.8735632183908048,0.18353936678168717
X4745,miceCART,MNAR,30,8,0.6255432421712243,13.043478260869565,0.6086956521739131,0.7972972972972973,0.6629213483146067,0.7239263803680981,0.07510409389560271
X4776,miceCART,MNAR,30,8,0.32063022053099893,2.803738317757009,0.897196261682243,0.96,0.9320388349514563,0.9458128078817734,-0.05213872459067011
X4780,miceCART,MNAR,30,8,0.2171861213815347,2.8301886792452833,0.9528301886792453,0.9901960784313726,0.9619047619047619,0.9758454106280193,-0.019325701188414948
X4794,miceCART,MNAR,30,8,0.670478399654806,10.091743119266056,0.5504587155963303,0.7164179104477612,0.6153846153846154,0.6620689655172414,0.0023001759356849187
X4827,miceCART,MNAR,30,8,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceCART,MNAR,30,8,0.5260509098446914,1.257861635220126,0.7232704402515723,0.8244274809160306,0.8372093023255814,0.8307692307692307,0.0724590275208712
X4954,miceCART,MNAR,30,8,0.45374260648651504,4.901960784313726,0.7941176470588235,0.9101123595505618,0.8617021276595744,0.8852459016393442,-0.11149560271086244
X5132,miceCART,MNAR,30,8,0.2786932057166471,1.9417475728155338,0.9223300970873787,0.0,0.0,0.0,-0.03912303982179758
X5137,miceCART,MNAR,30,8,0.19802950859533486,0.0,0.9607843137254902,0.0,0.0,0.0,-0.02
X5196,miceCART,MNAR,30,8,0.49507377148833714,12.745098039215685,0.7549019607843137,0.4,0.17391304347826086,0.24242424242424243,0.13767295208667168
X5220,miceCART,MNAR,30,8,0.5595028849441883,8.695652173913043,0.6869565217391305,0.5185185185185185,0.3783783783783784,0.4375,0.23332959579966192
X5226,miceCART,MNAR,30,8,0.6231769528497558,9.70873786407767,0.6116504854368932,0.765625,0.6621621621621622,0.7101449275362318,0.13437647355619478
X4654,miceCART,MNAR,30,9,0.10206207261596575,1.0416666666666665,0.9895833333333334,0.9895833333333334,1.0,0.9947643979057591,0.0
X4676,miceCART,MNAR,30,9,0.6226998490772391,2.0408163265306123,0.6122448979591837,0.6666666666666666,0.6896551724137931,0.6779661016949153,0.19131158091484038
X4729,miceCART,MNAR,30,9,0.4099600308453939,5.042016806722689,0.8319327731092437,0.9292929292929293,0.8761904761904762,0.9019607843137255,0.3241409262455762
X4745,miceCART,MNAR,30,9,0.5773502691896257,10.476190476190476,0.6666666666666666,0.8208955223880597,0.7051282051282052,0.7586206896551725,0.23709039563265916
X4776,miceCART,MNAR,30,9,0.27288841145490766,1.0638297872340425,0.925531914893617,0.9666666666666667,0.9560439560439561,0.9613259668508287,-0.038277950117547636
X4780,miceCART,MNAR,30,9,0.20628424925175867,4.25531914893617,0.9574468085106383,1.0,0.9574468085106383,0.9782608695652174,
X4794,miceCART,MNAR,30,9,0.6015852075182383,5.714285714285714,0.638095238095238,0.7837837837837838,0.725,0.7532467532467533,0.07936649782156405
X4827,miceCART,MNAR,30,9,0.0,0.0,1.0,1.0,1.0,1.0,
X4828,miceCART,MNAR,30,9,0.4685212856658182,3.6585365853658534,0.7804878048780488,0.851063829787234,0.8888888888888888,0.8695652173913044,0.18101741433109925
X4954,miceCART,MNAR,30,9,0.5270462766947299,12.962962962962962,0.7222222222222222,0.9047619047619048,0.7755102040816326,0.8351648351648353,-0.01707469441906277
X5132,miceCART,MNAR,30,9,0.24373333911071626,5.9405940594059405,0.9405940594059405,0.0,0.0,0.0,0.0
X5137,miceCART,MNAR,30,9,0.2224970797449924,4.9504950495049505,0.9504950495049505,0.0,0.0,0.0,0.0
X5196,miceCART,MNAR,30,9,0.5099019513592785,18.0,0.74,0.0,0.0,0.0,-0.10840727259799848
X5220,miceCART,MNAR,30,9,0.5851002840046673,10.81081081081081,0.6576576576576577,0.43478260869565216,0.2857142857142857,0.3448275862068965,0.13144793471616567
X5226,miceCART,MNAR,30,9,0.5690426379538917,3.8095238095238098,0.6761904761904762,0.7857142857142857,0.7432432432432432,0.7638888888888888,0.2509789030269343
X4654,miceCART,MNAR,30,10,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceCART,MNAR,30,10,0.6605782590758164,14.545454545454545,0.5636363636363636,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.1279378001044495
X4729,miceCART,MNAR,30,10,0.40637127688715785,3.669724770642202,0.8348623853211009,0.9213483146067416,0.8817204301075269,0.901098901098901,0.40615330607334954
X4745,miceCART,MNAR,30,10,0.564932682866032,12.76595744680851,0.6808510638297872,0.8524590163934426,0.7123287671232876,0.7761194029850746,0.24762602833831984
X4776,miceCART,MNAR,30,10,0.2619684159977919,2.941176470588235,0.9313725490196079,0.979381443298969,0.95,0.9644670050761421,-0.03210806495339678
X4780,miceCART,MNAR,30,10,0.2151657414559676,4.62962962962963,0.9537037037037037,1.0,0.9537037037037037,0.976303317535545,
X4794,miceCART,MNAR,30,10,0.5951190357119042,16.666666666666664,0.6458333333333334,0.847457627118644,0.6666666666666666,0.7462686567164178,0.20223863288026397
X4827,miceCART,MNAR,30,10,0.0944911182523068,0.8928571428571428,0.9910714285714286,1.0,0.9910714285714286,0.9955156950672646,
X4828,miceCART,MNAR,30,10,0.48541959571905,2.8735632183908044,0.764367816091954,0.8723404255319149,0.8424657534246576,0.8571428571428571,0.18709758807242033
X4954,miceCART,MNAR,30,10,0.497416003373807,12.371134020618557,0.7525773195876289,0.92,0.7931034482758621,0.851851851851852,0.14021926403411764
X5132,miceCART,MNAR,30,10,0.23145502494313785,5.357142857142857,0.9464285714285714,0.0,0.0,0.0,0.0
X5137,miceCART,MNAR,30,10,0.2820380374088831,1.1363636363636365,0.9204545454545454,0.0,0.0,0.0,-0.04099600308453939
X5196,miceCART,MNAR,30,10,0.4646601886422926,10.227272727272728,0.7840909090909091,0.2857142857142857,0.125,0.17391304347826086,0.07918851612219982
X5220,miceCART,MNAR,30,10,0.6236095644623235,25.555555555555554,0.6111111111111112,0.6,0.23684210526315788,0.339622641509434,0.16096872731710674
X5226,miceCART,MNAR,30,10,0.6168719262953433,18.58407079646018,0.6194690265486725,0.8166666666666667,0.6049382716049383,0.6950354609929078,0.23580749789140726
X4654,miceCART,MNAR,40,1,0.08391813582966891,0.7042253521126761,0.9929577464788732,0.9929577464788732,1.0,0.9964664310954063,0.0
X4676,miceCART,MNAR,40,1,0.6187184335382291,11.71875,0.6171875,0.7424242424242424,0.6049382716049383,0.6666666666666666,0.23461281788113542
X4729,miceCART,MNAR,40,1,0.45802861241434445,8.391608391608392,0.7902097902097902,0.9217391304347826,0.8346456692913385,0.8760330578512396,0.21618987163067194
X4745,miceCART,MNAR,40,1,0.4895604370122276,4.132231404958678,0.7603305785123967,0.8620689655172413,0.8152173913043478,0.8379888268156424,0.3812391331402684
X4776,miceCART,MNAR,40,1,0.3400680204068024,6.122448979591836,0.8843537414965986,0.9701492537313433,0.9090909090909091,0.9386281588447654,-0.052093226107062324
X4780,miceCART,MNAR,40,1,0.20851441405707477,1.4492753623188406,0.9565217391304348,0.9850746268656716,0.9705882352941176,0.9777777777777777,-0.020951886854752806
X4794,miceCART,MNAR,40,1,0.6242642728467978,13.970588235294118,0.6102941176470589,0.8023255813953488,0.6571428571428571,0.7225130890052355,0.09462230816484804
X4827,miceCART,MNAR,40,1,0.08391813582966891,0.7042253521126761,0.9929577464788732,1.0,0.9929577464788732,0.9964664310954063,
X4828,miceCART,MNAR,40,1,0.5319086662842528,12.682926829268293,0.7170731707317073,0.8947368421052632,0.7640449438202247,0.8242424242424243,0.13242671307592535
X4954,miceCART,MNAR,40,1,0.5101705328640019,9.58904109589041,0.7397260273972602,0.8974358974358975,0.8015267175572519,0.8467741935483871,0.001161844609945163
X5132,miceCART,MNAR,40,1,0.2138963159732493,4.57516339869281,0.954248366013072,0.0,0.0,0.0,0.0
X5137,miceCART,MNAR,40,1,0.17407765595569785,3.0303030303030303,0.9696969696969697,0.0,0.0,0.0,0.0
X5196,miceCART,MNAR,40,1,0.46008567910421677,9.48905109489051,0.7883211678832117,0.38461538461538464,0.19230769230769232,0.2564102564102564,0.1608787905512436
X5220,miceCART,MNAR,40,1,0.6136964857512031,9.090909090909092,0.6233766233766234,0.2903225806451613,0.2,0.2368421052631579,-0.002081083955431432
X5226,miceCART,MNAR,40,1,0.6759412339280227,11.206896551724139,0.5431034482758621,0.6923076923076923,0.5769230769230769,0.6293706293706293,0.04785313478783072
X4654,miceCART,MNAR,40,2,0.0,0.0,1.0,1.0,1.0,1.0,
X4676,miceCART,MNAR,40,2,0.5852057359806528,5.47945205479452,0.6575342465753424,0.75,0.6847826086956522,0.7159090909090908,0.28899548206699494
X4729,miceCART,MNAR,40,2,0.45226701686664544,3.787878787878788,0.7954545454545454,0.8942307692307693,0.8532110091743119,0.8732394366197184,0.34790045865456487
X4745,miceCART,MNAR,40,2,0.6393427281885603,5.839416058394161,0.5912408759124088,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.11460072216407777
X4776,miceCART,MNAR,40,2,0.2631174057921088,0.7692307692307693,0.9307692307692308,0.9603174603174603,0.968,0.9641434262948207,-0.035634832254989916
X4780,miceCART,MNAR,40,2,0.22360679774997896,3.571428571428571,0.95,0.9924812030075187,0.9565217391304348,0.974169741697417,0.24856567949974837
X4794,miceCART,MNAR,40,2,0.5812381937190964,17.56756756756757,0.6621621621621622,0.8620689655172413,0.6637168141592921,0.7499999999999999,0.27698983677788874
X4827,miceCART,MNAR,40,2,0.0854357657716761,0.7299270072992701,0.9927007299270073,1.0,0.9927007299270073,0.9963369963369962,
X4828,miceCART,MNAR,40,2,0.46966821831386213,6.372549019607843,0.7794117647058824,0.901840490797546,0.8352272727272727,0.8672566371681416,0.2265281989999005
X4954,miceCART,MNAR,40,2,0.5937322507759796,20.863309352517987,0.6474820143884892,0.8969072164948454,0.6904761904761905,0.780269058295964,-0.04993697711803305
X5132,miceCART,MNAR,40,2,0.2581988897471611,3.7037037037037033,0.9333333333333333,0.0,0.0,0.0,-0.02867696673382022
X5137,miceCART,MNAR,40,2,0.19316685232156394,3.731343283582089,0.9626865671641791,0.0,0.0,0.0,0.0
X5196,miceCART,MNAR,40,2,0.5107539184552492,10.144927536231885,0.7391304347826086,0.08333333333333333,0.038461538461538464,0.05263157894736842,-0.08292350822049156
X5220,miceCART,MNAR,40,2,0.5793654595023211,22.377622377622377,0.6643356643356644,0.5294117647058824,0.1836734693877551,0.27272727272727276,0.1445387028279032
X5226,miceCART,MNAR,40,2,0.6607720622952057,22.535211267605636,0.5633802816901409,0.7857142857142857,0.5392156862745098,0.6395348837209303,0.14775066795696887
X4654,miceCART,MNAR,40,3,0.08362420100070908,0.6993006993006993,0.993006993006993,1.0,0.993006993006993,0.9964912280701755,
X4676,miceCART,MNAR,40,3,0.6504436355879909,3.8461538461538463,0.5769230769230769,0.6710526315789473,0.6296296296296297,0.6496815286624203,0.11744488748405368
X4729,miceCART,MNAR,40,3,0.47985743496869654,7.236842105263158,0.7697368421052632,0.9008264462809917,0.8257575757575758,0.8616600790513834,0.18939598328231547
X4745,miceCART,MNAR,40,3,0.6262242910851494,15.686274509803921,0.6078431372549019,0.7931034482758621,0.6216216216216216,0.696969696969697,0.17395013925923175
X4776,miceCART,MNAR,40,3,0.2783249696530916,2.112676056338028,0.9225352112676056,0.9701492537313433,0.948905109489051,0.959409594095941,0.11903029045023446
